2015-08-10,265.71475833994384,5302.497229930107,<built-in function open>,264.85,268.89,263.17
2015-08-11,266.58539713307033,5917.45991766014,<built-in function open>,271.77,271.99,263.48
2015-08-12,269.3434090962422,6231.670747960247,<built-in function open>,269.64,272.4,265.79
2015-08-13,265.5003357510832,5439.596153800223,<built-in function open>,264.87,269.82,262.94
2015-08-14,265.94160393238667,6851.751862770433,<built-in function open>,266.52,267.98,262.5
2015-08-15,266.37320177195437,3959.089051099968,<built-in function open>,262.61,267.69,262.61
2015-08-16,259.9540838760086,5718.615185480295,<built-in function open>,259.59,263.17,255.67
2015-08-17,258.6414165433598,6500.220014091034,<built-in function open>,258.26,261.57,255.58
2015-08-18,253.8391932554998,8384.993777351305,<built-in function open>,250.67,258.64,245.67
2015-08-19,230.95437401437636,16672.124423471592,<built-in function open>,227.12,251.06,200.0
2015-08-20,233.39236353703373,8907.862131411226,<built-in function open>,236.6,238.2,226.58
2015-08-21,234.575941877161,8025.652786191774,<built-in function open>,233.83,236.99,231.37
2015-08-22,229.21727044014855,7693.609392101328,<built-in function open>,231.1,235.53,222.68
2015-08-23,230.09004565493302,4278.288544000464,<built-in function open>,228.54,233.25,226.15
2015-08-24,219.1028670912513,15851.149793781624,<built-in function open>,212.24,229.84,210.0
2015-08-25,213.10944829178683,20232.275197198847,<built-in function open>,223.97,229.49,198.02
2015-08-26,226.74910055007123,9719.775126271137,<built-in function open>,226.51,231.97,220.16
2015-08-27,226.7477280957511,7960.834002971178,<built-in function open>,225.56,229.99,224.0
2015-08-28,229.78966330633125,9054.000770871331,<built-in function open>,233.61,236.18,221.2
2015-08-29,230.88833519939828,4729.962771291227,<built-in function open>,228.88,233.95,228.0
2015-08-30,229.20957680418545,4909.587303220793,<built-in function open>,228.29,233.47,226.59
2015-08-31,230.01891014302308,6918.5268858013715,<built-in function open>,230.92,233.0,225.23
2015-09-01,228.92024828021306,8622.310237382013,<built-in function open>,228.11,233.5,226.42
2015-09-02,229.03502109526997,7523.225326141224,<built-in function open>,229.18,231.43,226.43
2015-09-03,228.18573453687816,6378.9093256309125,<built-in function open>,227.42,231.36,226.97
2015-09-04,229.94377503119844,7196.871749711012,<built-in function open>,231.84,232.49,226.48
2015-09-05,233.6298778344619,5605.455839160637,<built-in function open>,236.78,237.24,230.12
2015-09-06,240.67479717025194,5435.352289260625,<built-in function open>,241.98,244.82,235.33
2015-09-07,241.1369134650812,4946.774396060465,<built-in function open>,241.36,242.98,239.21
2015-09-08,243.7702373705294,8237.329693450736,<built-in function open>,244.23,247.82,240.01
2015-09-09,241.15585960240398,6846.858339020172,<built-in function open>,238.71,244.69,238.6
2015-09-10,239.0674343817799,5802.200686650498,<built-in function open>,238.17,241.4,236.69
2015-09-11,240.41632542552694,5769.216468760693,<built-in function open>,240.92,241.54,237.69
2015-09-12,238.68681821757284,5591.450471530123,<built-in function open>,236.65,241.13,235.26
2015-09-13,233.16669340030404,4758.4265420800775,<built-in function open>,230.04,236.92,230.01
2015-09-14,231.31957360699306,8062.05949388016,<built-in function open>,231.4,233.99,228.01
2015-09-15,231.18637906383978,6860.376531360062,<built-in function open>,230.34,232.43,230.26
2015-09-16,229.45921097693866,8039.186511780237,<built-in function open>,229.13,232.0,226.85
2015-09-17,231.94148296824756,7489.339000170689,<built-in function open>,233.25,235.93,228.95
2015-09-18,233.56822003528836,4753.439464600298,<built-in function open>,233.47,234.96,231.75
2015-09-19,232.9381758488615,3661.153632730054,<built-in function open>,232.78,234.31,232.0
2015-09-20,232.58386860825027,3598.0286516599954,<built-in function open>,232.39,234.0,231.85
2015-09-21,229.04824231629283,7577.826959000153,<built-in function open>,227.11,233.64,227.0
2015-09-22,229.80737234299502,8875.43423688037,<built-in function open>,230.38,232.5,224.45
2015-09-23,231.1166534980699,6329.220476740441,<built-in function open>,230.1,233.0,229.27
2015-09-24,232.72339752837783,7845.479871470516,<built-in function open>,233.83,235.99,230.01
2015-09-25,235.4808944142709,7697.30208368039,<built-in function open>,235.74,237.62,231.6
2015-09-26,235.11240246025673,4279.028632570095,<built-in function open>,234.79,236.2,233.5
2015-09-27,233.97122620658553,3302.897574480123,<built-in function open>,233.72,235.13,233.2
2015-09-28,238.3072155699775,7868.898523330093,<built-in function open>,239.33,240.25,233.4
2015-09-29,238.8731921358995,6980.349395880496,<built-in function open>,237.73,241.05,237.0
2015-09-30,237.5981808470285,5624.229776180365,<built-in function open>,237.51,238.75,236.26
2015-10-01,238.21951651952375,5702.336039950264,<built-in function open>,238.66,239.86,236.68
2015-10-02,238.38226349104386,5931.743716520073,<built-in function open>,237.68,239.4,236.97
2015-10-03,239.2809071616074,4414.687935100064,<built-in function open>,239.89,240.62,237.57
2015-10-04,239.75671888361262,3763.614936780124,<built-in function open>,239.75,240.28,239.07
2015-10-05,239.3664781918243,7368.063859590422,<built-in function open>,240.48,240.49,237.5
2015-10-06,244.38807538133227,9192.594273210585,<built-in function open>,247.65,248.0,240.31
2015-10-07,245.7960700180906,9310.893528840781,<built-in function open>,244.19,247.96,240.2
2015-10-08,244.3118205665021,5451.289434180615,<built-in function open>,243.18,245.38,242.2
2015-10-09,243.91072278947135,5062.447715550403,<built-in function open>,244.45,244.88,241.1
2015-10-10,245.21170107099553,3764.1973778300535,<built-in function open>,246.04,246.1,243.8
2015-10-11,247.34862415278425,4329.784559970399,<built-in function open>,248.87,250.0,245.63
2015-10-12,247.5822203698611,5312.756100610356,<built-in function open>,247.12,249.14,245.89
2015-10-13,248.83373292287447,6470.604757370632,<built-in function open>,250.26,251.5,244.86
2015-10-14,252.54159147690763,7639.105178760772,<built-in function open>,253.55,255.0,250.11
